"cue","response","AFSS"
"apricot","step on",37
"apricot","plant",37
"apricot","harvest",37
"apricot","burn",37
"apricot","sell",37
"apricot","give",37
"apricot","juice",37
"apricot","crush",37
"apricot","catch",37
"apricot","cook",37
"apricot","share",37
"apricot","serve",37
"apricot","grow",37
"apricot","dry",37
"apricot","smash",37
"apricot","cleanse",37
"apricot","hold",37
"apricot","drink",37
"apricot","peel",37
"apricot","slice",37
"apricot","buy",37
"apricot","pick",37
"apron","protect",25
"apron","cook",25
"apron","clean",25
"apron","stain",25
"apron","decorate",25
"apron","wash",25
"apron","hold",25
"apron","wear",25
"apron","style",25
"apron","wipe",25
"apron","bake",25
"apron","cover",25
"apron","multitask",25
"apron","tie",25
"apron","pull",25
"apron","dirtie",25
"apron","rub",25
"apron","fold",25
"apron","crumple",25
"apron","garden",25
"apron","hang",25
"apron","sew",25
"apron","sell",25
"apron","buy",25
"apron","dry",25
"aquarium","research",39
"aquarium","view",39
"aquarium","entertain",39
"aquarium","observe",39
"aquarium","appreciate",39
"aquarium","kill",39
"aquarium","show",39
"aquarium","passion",39
"aquarium","drown",39
"aquarium","hold",39
"aquarium","sightsee",39
"aquarium","watch",39
"aquarium","pay",39
"aquarium","work",39
"aquarium","explore",39
"aquarium","visit",39
"aquarium","admire",39
"aquarium","interact",39
"aquarium","play",39
"aquarium","learn",39
"aquarium","buy",39
"aquarium","look",39
"aquarium","clean",39
"aquarium","break",39
"aquarium","compare",39
"aquarium","search",39
"aquarium","find",39
"aquarium","swim",39
"aquarium","teach",39
"aquarium","fill",39
"aquarium","size",39
"aquarium","care",39
"aquarium","inform",39
"aquarium","display",39
"aquarium","conserve",39
"aquarium","vacation",39
"aquarium","protect",39
"aquarium","educate",39
"aquarium","pet",39
"arachnid","pet",40
"arachnid","step on",40
"arachnid","ignore",40
"arachnid","scare",40
"arachnid","fear",40
"arachnid","see",40
"arachnid","step over",40
"arachnid","pick up",40
"arachnid","cover",40
"arachnid","observe",40
"arachnid","kill",40
"arachnid","drown",40
"arachnid","throw",40
"arachnid","antivenom",40
"arachnid","prank",40
"arachnid","smash",40
"arachnid","hit",40
"arachnid","move",40
"arachnid","flush",40
"arachnid","save",40
"arachnid","scream",40
"arachnid","feed",40
"arachnid","care",40
"arachnid","squish",40
"arachnid","run",40
"arachnid","torture",40
"arachnid","name",40
"arachnid","eat",40
"arachnid","fly",40
"arachnid","count",40
"arachnid","buy",40
"arachnid","sell",40
"arachnid","leave",40
"arachnid","control",40
"arachnid","teach",40
"arachnid","leg",40
"arachnid","intimidate",40
"arachnid","research",40
"arachnid","weapon",40
"arachnid","spray",40
"archives","learn",21
"archives","predict",21
"archives","remember",21
"archives","hold",21
"archives","search",21
"archives","sort",21
"archives","love",21
"archives","share",21
"archives","read",21
"archives","research",21
"archives","burn",21
"archives","find",21
"archives","hide",21
"archives","educate",21
"archives","keep",21
"archives","file",21
"archives","store",21
"archives","save",21
"archives","retrieve",21
"archives","draw",21
"archives","organize",21
"arm","break",56
"arm","injure",56
"arm","throw",56
"arm","lift",56
"arm","catch",56
"arm","hit",56
"arm","punch",56
"arm","hug",56
"arm","reach",56
"arm","point",56
"arm","swing",56
"arm","flex",56
"arm","bend",56
"arm","write",56
"arm","drive",56
"arm","swim",56
"arm","raise",56
"arm","open",56
"arm","push",56
"arm","hold",56
"arm","cuddle",56
"arm","grab",56
"arm","pull",56
"arm","drop",56
"arm","move",56
"arm","slap",56
"arm","carry",56
"arm","gesture",56
"arm","cover",56
"arm","touch",56
"arm","extend",56
"arm","retract",56
"arm","spin",56
"arm","flail",56
"arm","lower",56
"arm","rotate",56
"arm","pick up",56
"arm","wind",56
"arm","flap",56
"arm","curl",56
"arm","cook",56
"arm","crush",56
"arm","twist",56
"arm","wash",56
"arm","wave",56
"arm","stir",56
"arm","draw",56
"arm","type",56
"arm","cut",56
"arm","tickle",56
"arm","smash",56
"arm","burn",56
"arm","wrestle",56
"arm","defense",56
"arm","exercise",56
"arm","eat",56
"armband","wear",30
"armband","stretch",30
"armband","promote",30
"armband","hold",30
"armband","share",30
"armband","throw",30
"armband","destroy",30
"armband","burn",30
"armband","bleach",30
"armband","utilize",30
"armband","flex",30
"armband","look",30
"armband","protect",30
"armband","compresse",30
"armband","sell",30
"armband","buy",30
"armband","identify",30
"armband","decorate",30
"armband","snap",30
"armband","break",30
"armband","wrap",30
"armband","pass",30
"armband","represent",30
"armband","cover",30
"armband","store",30
"armband","enter",30
"armband","give",30
"armband","take",30
"armband","accessorize",30
"armband","sweat",30
"armoire","hold",18
"armoire","store",18
"armoire","decorate",18
"armoire","sit",18
"armoire","food",18
"armoire","open",18
"armoire","close",18
"armoire","view",18
"armoire","hang",18
"armoire","buy",18
"armoire","build",18
"armoire","paint",18
"armoire","refurbish",18
"armoire","hide",18
"armoire","enter",18
"armoire","collect",18
"armoire","organize",18
"armoire","shoe",18
"armor","protect",23
"armor","play",23
"armor","decorate",23
"armor","clean",23
"armor","wash",23
"armor","exhibit",23
"armor","sell",23
"armor","buy",23
"armor","take",23
"armor","picture",23
"armor","wear",23
"armor","hang",23
"armor","modify",23
"armor","add",23
"armor","melt",23
"armor","pierce",23
"armor","dent",23
"armor","design",23
"armor","drain",23
"armor","make",23
"armor","display",23
"armor","fight",23
"armor","shield",23
"armpit","smell",22
"armpit","apply",22
"armpit","sweat",22
"armpit","shave",22
"armpit","tickle",22
"armpit","hold",22
"armpit","itch",22
"armpit","deodorize",22
"armpit","fart",22
"armpit","touch",22
"armpit","feel",22
"armpit","hit",22
"armpit","freshen",22
"armpit","protect",22
"armpit","cover",22
"armpit","connect",22
"armpit","scratch",22
"armpit","lick",22
"armpit","trim",22
"armpit","show",22
"armpit","open",22
"armpit","noise",22
"arrow","archery",32
"arrow","decorate",32
"arrow","shoot",32
"arrow","push",32
"arrow","point",32
"arrow","indicate",32
"arrow","throw",32
"arrow","cut",32
"arrow","break",32
"arrow","combine",32
"arrow","slice",32
"arrow","dice",32
"arrow","stick",32
"arrow","kill",32
"arrow","impale",32
"arrow","buy",32
"arrow","sell",32
"arrow","steal",32
"arrow","hunt",32
"arrow","target",32
"arrow","practice",32
"arrow","pierce",32
"arrow","hurt",32
"arrow","retrieve",32
"arrow","make",32
"arrow","sling",32
"arrow","poke",32
"arrow","direction",32
"arrow","notch",32
"arrow","aim",32
"arrow","direct",32
"arrow","symbol",32
"arrowhead","kill",20
"arrowhead","hunt",20
"arrowhead","protect",20
"arrowhead","craft",20
"arrowhead","tie",20
"arrowhead","preserve",20
"arrowhead","find",20
"arrowhead","support",20
"arrowhead","wear",20
"arrowhead","identify",20
"arrowhead","stab",20
"arrowhead","violence",20
"arrowhead","war",20
"arrowhead","throw",20
"arrowhead","weapon",20
"arrowhead","hit",20
"arrowhead","shoot",20
"arrowhead","collect",20
"arrowhead","decorate",20
"arrowhead","pierce",20
"artichoke","eat",25
"artichoke","cook",25
"artichoke","throw",25
"artichoke","reduce",25
"artichoke","pickle",25
"artichoke","feed",25
"artichoke","muse",25
"artichoke","paint",25
"artichoke","throw away",25
"artichoke","indigestion",25
"artichoke","grow",25
"artichoke","steam",25
"artichoke","boil",25
"artichoke","stuff",25
"artichoke","plant",25
"artichoke","bake",25
"artichoke","fry",25
"artichoke","grill",25
"artichoke","peel",25
"artichoke","chew",25
"artichoke","dip",25
"artichoke","hold",25
"artichoke","prepare",25
"artichoke","buy",25
"artichoke","sell",25
"artifact","decorate",36
"artifact","storytelling",36
"artifact","remember",36
"artifact","study",36
"artifact","display",36
"artifact","admire",36
"artifact","touch",36
"artifact","observe",36
"artifact","wash",36
"artifact","break",36
"artifact","drop",36
"artifact","teach",36
"artifact","design",36
"artifact","create",36
"artifact","save",36
"artifact","weapon",36
"artifact","know",36
"artifact","inform",36
"artifact","read",36
"artifact","buy",36
"artifact","sell",36
"artifact","art",36
"artifact","research",36
"artifact","preserve",36
"artifact","discover",36
"artifact","give",36
"artifact","throw",36
"artifact","burn",36
"artifact","store",36
"artifact","keep",36
"artifact","look",36
"artifact","show",36
"artifact","find",36
"artifact","photograph",36
"artifact","learn",36
"artifact","explore",36
"artist","pay",30
"artist","commission",30
"artist","admire",30
"artist","appreciate",30
"artist","paint",30
"artist","sell",30
"artist","display",30
"artist","draw",30
"artist","create",30
"artist","make",30
"artist","sculpt",30
"artist","sing",30
"artist","buy",30
"artist","date",30
"artist","hire",30
"artist","work",30
"artist","steal",30
"artist","gain",30
"artist","learn",30
"artist","teach",30
"artist","color",30
"artist","trace",30
"artist","write",30
"artist","record",30
"artist","friend",30
"artist","store",30
"artist","power",30
"artist","imagine",30
"artist","chisel",30
"artist","knit",30
"ash","store",21
"ash","sprinkle",21
"ash","throw away",21
"ash","fire",21
"ash","spread",21
"ash","spill",21
"ash","kindle",21
"ash","paint",21
"ash","garden",21
"ash","burn",21
"ash","dump",21
"ash","blow",21
"ash","pass",21
"ash","smear",21
"ash","forehead",21
"ash","clean",21
"ash","throw",21
"ash","scatter",21
"ash","leave",21
"ash","cook",21
"ash","mourn",21
"ashcan","decorate",22
"ashcan","trash",22
"ashcan","receptacle",22
"ashcan","sit",22
"ashcan","hold",22
"ashcan","throw",22
"ashcan","hit",22
"ashcan","kick",22
"ashcan","store",22
"ashcan","planter",22
"ashcan","light",22
"ashcan","pee",22
"ashcan","recycle",22
"ashcan","put away",22
"ashcan","put out",22
"ashcan","smoke",22
"ashcan","dispose",22
"ashcan","dump",22
"ashcan","give",22
"ashcan","collect",22
"ashcan","throw away",22
"ashcan","discard",22
"ashtray","smoke",25
"ashtray","put out",25
"ashtray","decorate",25
"ashtray","dispose",25
"ashtray","throw",25
"ashtray","hold",25
"ashtray","contain",25
"ashtray","dump",25
"ashtray","collect",25
"ashtray","throw away",25
"ashtray","toss",25
"ashtray","clean",25
"ashtray","bowl",25
"ashtray","catch",25
"ashtray","store",25
"ashtray","display",25
"ashtray","buy",25
"ashtray","make",25
"ashtray","spit",25
"ashtray","kill",25
"ashtray","empty",25
"ashtray","rinse",25
"ashtray","fill",25
"ashtray","move",25
"ashtray","sit",25
"asparagus","eat",33
"asparagus","cook",33
"asparagus","cut",33
"asparagus","wash",33
"asparagus","prepare",33
"asparagus","roast",33
"asparagus","throw away",33
"asparagus","put in",33
"asparagus","buy",33
"asparagus","order",33
"asparagus","throw up",33
"asparagus","boil",33
"asparagus","bake",33
"asparagus","serve",33
"asparagus","love",33
"asparagus","food",33
"asparagus","fry",33
"asparagus","slice",33
"asparagus","grow",33
"asparagus","plant",33
"asparagus","pick",33
"asparagus","sell",33
"asparagus","diet",33
"asparagus","break",33
"asparagus","clean",33
"asparagus","broil",33
"asparagus","grill",33
"asparagus","smell",33
"asparagus","reduce",33
"asparagus","smash",33
"asparagus","chew",33
"asparagus","swallow",33
"asparagus","tear",33
"ass","slap",25
"ass","shake",25
"ass","smack",25
"ass","sit",25
"ass","hold",25
"ass","rub",25
"ass","transport",25
"ass","wipe",25
"ass","clean",25
"ass","squat",25
"ass","lift",25
"ass","eat",25
"ass","bump",25
"ass","sex",25
"ass","ride",25
"ass","pack",25
"ass","cover",25
"ass","smell",25
"ass","poop",25
"ass","squeeze",25
"ass","touch",25
"ass","hit",25
"ass","punch",25
"ass","mean",25
"ass","spank",25
"assassin","kill",20
"assassin","murder",20
"assassin","train",20
"assassin","learn",20
"assassin","pay",20
"assassin","attack",20
"assassin","hit",20
"assassin","throw",20
"assassin","defense",20
"assassin","target",20
"assassin","hire",20
"assassin","wield",20
"assassin","weapon",20
"assassin","gain",20
"assassin","inform",20
"assassin","watch",20
"assassin","hunt",20
"assassin","take out",20
"assassin","sneak",20
"assassin","hide",20
"assemblyman","call",17
"assemblyman","help",17
"assemblyman","create",17
"assemblyman","construction",17
"assemblyman","assemble",17
"assemblyman","fix",17
"assemblyman","assist",17
"assemblyman","decide",17
"assemblyman","watch",17
"assemblyman","teach",17
"assemblyman","pay",17
"assemblyman","talk",17
"assemblyman","work",17
"assemblyman","friend",17
"assemblyman","order",17
"assemblyman","recruit",17
"assemblyman","organize",17
"asshole","poop",21
"asshole","call",21
"asshole","describe",21
"asshole","learn",21
"asshole","fight",21
"asshole","argue",21
"asshole","talk",21
"asshole","walk",21
"asshole","sex",21
"asshole","hide",21
"asshole","insult",21
"asshole","pleasure",21
"asshole","scratch",21
"asshole","lick",21
"asshole","shit",21
"asshole","fuck",21
"asshole","finger",21
"asshole","thumb",21
"asshole","plug",21
"asshole","wipe",21
"asshole","mean",21
"astronaut","ask",19
"astronaut","space travel",19
"astronaut","explore",19
"astronaut","teach",19
"astronaut","mark",19
"astronaut","discover",19
"astronaut","fly",19
"astronaut","pilot",19
"astronaut","study",19
"astronaut","search",19
"astronaut","understand",19
"astronaut","maintain",19
"astronaut","decorate",19
"astronaut","speech",19
"astronaut","spacewalk",19
"astronaut","obtain",19
"astronaut","knowledge",19
"astronaut","visit",19
"astronaut","question",19
"athlete","play",22
"athlete","score",22
"athlete","defense",22
"athlete","run",22
"athlete","jump",22
"athlete","exert",22
"athlete","lead",22
"athlete","workout",22
"athlete","ask",22
"athlete","talk",22
"athlete","speak",22
"athlete","compete",22
"athlete","beat",22
"athlete","record",22
"athlete","swim",22
"athlete","advertise",22
"athlete","train",22
"athlete","watch",22
"athlete","win",22
"athlete","bet",22
"athlete","entertain",22
"athlete","friend",22
"atlas","read",27
"atlas","learn",27
"atlas","research",27
"atlas","determine",27
"atlas","locate",27
"atlas","examine",27
"atlas","map",27
"atlas","plan",27
"atlas","memorize",27
"atlas","motivate",27
"atlas","navigate",27
"atlas","buy",27
"atlas","borrow",27
"atlas","direct",27
"atlas","orient",27
"atlas","geography",27
"atlas","worship",27
"atlas","inform",27
"atlas","educate",27
"atlas","give",27
"atlas","display",27
"atlas","show",27
"atlas","write",27
"atlas","direction",27
"atlas","find",27
"atlas","look up",27
"atlas","eat",27
"attendant","attend",29
"attendant","respect",29
"attendant","ask",29
"attendant","question",29
"attendant","talk",29
"attendant","gather",29
"attendant","inform",29
"attendant","serve",29
"attendant","help",29
"attendant","oversee",29
"attendant","service",29
"attendant","accompany",29
"attendant","support",29
"attendant","listen",29
"attendant","communicate",29
"attendant","watch",29
"attendant","assist",29
"attendant","describe",29
"attendant","ring",29
"attendant","receive",29
"attendant","fill",29
"attendant","greet",29
"attendant","thank",29
"attendant","chat",29
"attendant","care",29
"attendant","study",29
"attendant","work",29
"attendant","give",29
"attendant","instruct",29
"attire","wear",18
"attire","style",18
"attire","accessorize",18
"attire","expression",18
"attire","sell",18
"attire","fold",18
